time,state_name,state_abbr,index_type,index_flavor,index_nsa,index_sa
2011-Q1,Indiana,IN,traditional,expanded-data,134.14,135.47
2011-Q1,Indiana,IN,traditional,purchase-only,150.63,152.73
2011-Q1,Indiana,IN,non-metro,all-transactions,155.77,
2011-Q1,Iowa,IA,traditional,all-transactions,247.08,
2011-Q1,Iowa,IA,traditional,expanded-data,189.08,191.4
2011-Q1,Iowa,IA,traditional,purchase-only,186.49,188.2
2011-Q1,Iowa,IA,non-metro,all-transactions,174.44,
2011-Q1,Kansas,KS,traditional,all-transactions,231.66,
2011-Q1,Kansas,KS,traditional,expanded-data,194.81,197.92
2011-Q1,Kansas,KS,traditional,purchase-only,182.03,184.61
2011-Q1,Kansas,KS,non-metro,all-transactions,167.94,
2011-Q1,Kentucky,KY,traditional,all-transactions,281.13,
2011-Q1,Kentucky,KY,traditional,expanded-data,170.8,171.75
2011-Q1,Kentucky,KY,traditional,purchase-only,179.98,182.35
2011-Q1,Kentucky,KY,non-metro,all-transactions,168.13,
2011-Q1,Louisiana,LA,traditional,all-transactions,238.79,
2011-Q1,Louisiana,LA,traditional,expanded-data,202.82,203.77
2011-Q1,Louisiana,LA,traditional,purchase-only,220.09,220.89
2011-Q1,Louisiana,LA,non-metro,all-transactions,186.64,
2011-Q1,Maine,ME,traditional,all-transactions,444.45,
2011-Q1,Maine,ME,traditional,expanded-data,179.41,181.12
2011-Q1,Maine,ME,traditional,purchase-only,193.92,195.71
2011-Q1,Maine,ME,non-metro,all-transactions,183.32,
2011-Q1,Maryland,MD,traditional,all-transactions,409.05,
2011-Q1,Maryland,MD,traditional,expanded-data,169.59,170.91
2011-Q1,Maryland,MD,traditional,purchase-only,197.42,199.02
2011-Q1,Maryland,MD,non-metro,all-transactions,203.36,
2011-Q1,Massachusetts,MA,traditional,all-transactions,602.58,
2011-Q1,Massachusetts,MA,traditional,expanded-data,198.4,203.5
2011-Q1,Massachusetts,MA,traditional,purchase-only,206.06,207.21
2011-Q1,Massachusetts,MA,non-metro,all-transactions,238.47,
2011-Q1,Michigan,MI,traditional,all-transactions,229.1,
2011-Q1,Michigan,MI,traditional,expanded-data,107.27,107.18
2011-Q1,Michigan,MI,traditional,purchase-only,134.99,137.99
2011-Q1,Michigan,MI,non-metro,all-transactions,154.98,
2011-Q1,Minnesota,MN,traditional,all-transactions,297.27,
2011-Q1,Minnesota,MN,traditional,expanded-data,187.67,191.05
2011-Q1,Minnesota,MN,traditional,purchase-only,189.79,193.84
2011-Q1,Minnesota,MN,non-metro,all-transactions,188.16,
2011-Q1,Mississippi,MS,traditional,all-transactions,237.25,
2011-Q1,Mississippi,MS,traditional,expanded-data,160.08,161.67
2011-Q1,Mississippi,MS,traditional,purchase-only,167.95,171.7
2011-Q1,Mississippi,MS,non-metro,all-transactions,166.69,
2011-Q1,Missouri,MO,traditional,all-transactions,269.04,
2011-Q1,Missouri,MO,traditional,expanded-data,148.16,150.62
2011-Q1,Missouri,MO,traditional,purchase-only,171.33,172.95
2011-Q1,Missouri,MO,non-metro,all-transactions,166.93,
2011-Q1,Montana,MT,traditional,all-transactions,327.49,
2011-Q1,Montana,MT,traditional,expanded-data,278.13,279.11
2011-Q1,Montana,MT,traditional,purchase-only,272.37,272.41
2011-Q1,Montana,MT,non-metro,all-transactions,197.83,
2011-Q1,Nebraska,NE,traditional,all-transactions,247.63,
2011-Q1,Nebraska,NE,traditional,expanded-data,187.26,188.14
2011-Q1,Nebraska,NE,traditional,purchase-only,186.52,188.24
2011-Q1,Nebraska,NE,non-metro,all-transactions,162.18,
2011-Q1,Nevada,NV,traditional,all-transactions,202.46,
2011-Q1,Nevada,NV,traditional,expanded-data,124.02,125.03
2011-Q1,Nevada,NV,traditional,purchase-only,118.51,119.18
2011-Q1,Nevada,NV,non-metro,all-transactions,144.42,
2011-Q1,New Hampshire,NH,traditional,all-transactions,381.03,
2011-Q1,New Hampshire,NH,traditional,expanded-data,176.69,180.53
2011-Q1,New Hampshire,NH,traditional,purchase-only,183.92,187.77
2011-Q1,New Hampshire,NH,non-metro,all-transactions,204.83,
2011-Q1,New Jersey,NJ,traditional,all-transactions,472.2,
2011-Q1,New Jersey,NJ,traditional,expanded-data,179.74,181.55
2011-Q1,New Jersey,NJ,traditional,purchase-only,203.56,206.81
2011-Q1,New Mexico,NM,traditional,all-transactions,290.28,
2011-Q1,New Mexico,NM,traditional,expanded-data,199.43,200.3
2011-Q1,New Mexico,NM,traditional,purchase-only,204.32,205.3
2011-Q1,New Mexico,NM,non-metro,all-transactions,184.35,
2011-Q1,New York,NY,traditional,all-transactions,566.25,
2011-Q1,New York,NY,traditional,expanded-data,187.95,189.92
2011-Q1,New York,NY,traditional,purchase-only,196.16,196.84
2011-Q1,New York,NY,non-metro,all-transactions,171.09,
2011-Q1,North Carolina,NC,traditional,all-transactions,305.95,
2011-Q1,North Carolina,NC,traditional,expanded-data,172.34,174.3
2011-Q1,North Carolina,NC,traditional,purchase-only,170.55,172.65
2011-Q1,North Carolina,NC,non-metro,all-transactions,180.38,
2011-Q1,North Dakota,ND,traditional,all-transactions,259.33,
2011-Q1,North Dakota,ND,traditional,expanded-data,228.62,228.38
2011-Q1,North Dakota,ND,traditional,purchase-only,220.44,221.19
2011-Q1,North Dakota,ND,non-metro,all-transactions,202.63,
2011-Q1,Ohio,OH,traditional,all-transactions,236.44,
2011-Q1,Ohio,OH,traditional,expanded-data,126.09,129.17
2011-Q1,Ohio,OH,traditional,purchase-only,142.8,145.49
2011-Q1,Ohio,OH,non-metro,all-transactions,149.0,
2011-Q1,Oklahoma,OK,traditional,all-transactions,200.27,
2011-Q1,Oklahoma,OK,traditional,expanded-data,191.63,192.48
2011-Q1,Oklahoma,OK,traditional,purchase-only,182.43,183.89
2011-Q1,Oklahoma,OK,non-metro,all-transactions,169.02,
2011-Q1,Oregon,OR,traditional,all-transactions,352.34,
2011-Q1,Oregon,OR,traditional,expanded-data,252.32,256.19
2011-Q1,Oregon,OR,traditional,purchase-only,241.44,244.8
2011-Q1,Oregon,OR,non-metro,all-transactions,186.46,
2011-Q1,Pennsylvania,PA,traditional,all-transactions,371.15,
2011-Q1,Pennsylvania,PA,traditional,expanded-data,169.19,171.72
2011-Q1,Pennsylvania,PA,traditional,purchase-only,179.23,180.81
2011-Q1,Pennsylvania,PA,non-metro,all-transactions,178.6,
2011-Q1,Rhode Island,RI,traditional,all-transactions,460.43,
2011-Q1,Rhode Island,RI,traditional,expanded-data,158.9,160.76
2011-Q1,Rhode Island,RI,traditional,purchase-only,175.4,178.01
2011-Q1,South Carolina,SC,traditional,all-transactions,308.36,
2011-Q1,South Carolina,SC,traditional,expanded-data,177.2,179.18
2011-Q1,South Carolina,SC,traditional,purchase-only,168.87,170.2
2011-Q1,South Carolina,SC,non-metro,all-transactions,173.05,
2011-Q1,South Dakota,SD,traditional,all-transactions,289.34,
2011-Q1,South Dakota,SD,traditional,expanded-data,233.88,236.4
2011-Q1,South Dakota,SD,traditional,purchase-only,216.06,217.02
2011-Q1,South Dakota,SD,non-metro,all-transactions,188.23,
2011-Q1,Tennessee,TN,traditional,all-transactions,279.04,
2011-Q1,Tennessee,TN,traditional,expanded-data,165.44,169.64
2011-Q1,Tennessee,TN,traditional,purchase-only,175.13,177.42
2011-Q1,Tennessee,TN,non-metro,all-transactions,164.89,
2011-Q1,Texas,TX,traditional,all-transactions,219.1,
2011-Q1,Texas,TX,traditional,expanded-data,181.95,183.54
2011-Q1,Texas,TX,traditional,purchase-only,181.44,182.44
2011-Q1,Texas,TX,non-metro,all-transactions,184.3,
2011-Q1,Utah,UT,traditional,all-transactions,305.82,
2011-Q1,Utah,UT,traditional,expanded-data,238.43,241.08
2011-Q1,Utah,UT,traditional,purchase-only,234.68,236.98
2011-Q1,Utah,UT,non-metro,all-transactions,175.79,
2011-Q1,Vermont,VT,traditional,all-transactions,438.79,
2011-Q1,Vermont,VT,traditional,expanded-data,178.96,182.2
2011-Q1,Vermont,VT,traditional,purchase-only,201.99,201.6
2011-Q1,Vermont,VT,non-metro,all-transactions,197.93,
2011-Q1,Virginia,VA,traditional,all-transactions,392.33,
2011-Q1,Virginia,VA,traditional,expanded-data,189.77,190.1
2011-Q1,Virginia,VA,traditional,purchase-only,198.7,200.9
2011-Q1,Virginia,VA,non-metro,all-transactions,181.59,
2011-Q1,Washington,WA,traditional,all-transactions,393.33,
2011-Q1,Washington,WA,traditional,expanded-data,223.11,226.15
2011-Q1,Washington,WA,traditional,purchase-only,210.15,211.56
2011-Q1,Washington,WA,non-metro,all-transactions,176.72,
2011-Q1,West Virginia,WV,traditional,all-transactions,203.59,
2011-Q1,West Virginia,WV,traditional,expanded-data,216.0,216.67
2011-Q1,West Virginia,WV,traditional,purchase-only,182.29,183.6
2011-Q1,West Virginia,WV,non-metro,all-transactions,167.41,
2011-Q1,Wisconsin,WI,traditional,all-transactions,295.23,
2011-Q1,Wisconsin,WI,traditional,expanded-data,184.28,187.01
2011-Q1,Wisconsin,WI,traditional,purchase-only,192.24,194.28
2011-Q1,Wisconsin,WI,non-metro,all-transactions,179.56,
2011-Q1,Wyoming,WY,traditional,all-transactions,265.53,
2011-Q1,Wyoming,WY,traditional,expanded-data,284.58,286.39
2011-Q1,Wyoming,WY,traditional,purchase-only,278.3,278.95
2011-Q1,Wyoming,WY,non-metro,all-transactions,216.6,
2011-Q2,Alabama,AL,traditional,all-transactions,273.82,
2011-Q2,Alabama,AL,traditional,expanded-data,150.33,149.45
2011-Q2,Alabama,AL,traditional,purchase-only,171.55,169.99
2011-Q2,Alabama,AL,non-metro,all-transactions,173.33,
2011-Q2,Alaska,AK,traditional,all-transactions,280.64,
2011-Q2,Alaska,AK,traditional,expanded-data,226.39,224.25
2011-Q2,Alaska,AK,traditional,purchase-only,223.91,221.31
2011-Q2,Alaska,AK,non-metro,all-transactions,182.28,
2011-Q2,Arizona,AZ,traditional,all-transactions,228.81,
2011-Q2,Arizona,AZ,traditional,expanded-data,152.48,151.53
2011-Q2,Arizona,AZ,traditional,purchase-only,162.1,161.13
2011-Q2,Arizona,AZ,non-metro,all-transactions,155.6,
2011-Q2,Arkansas,AR,traditional,all-transactions,236.41,
2011-Q2,Arkansas,AR,traditional,expanded-data,198.56,199.94
2011-Q2,Arkansas,AR,traditional,purchase-only,174.41,173.26
2011-Q2,Arkansas,AR,non-metro,all-transactions,162.35,
2011-Q2,California,CA,traditional,all-transactions,384.89,
2011-Q2,California,CA,traditional,expanded-data,150.35,148.84
2011-Q2,California,CA,traditional,purchase-only,153.48,151.99
2011-Q2,California,CA,non-metro,all-transactions,168.38,
2011-Q2,Colorado,CO,traditional,all-transactions,324.31,
2011-Q2,Colorado,CO,traditional,expanded-data,248.1,247.13
2011-Q2,Colorado,CO,traditional,purchase-only,248.95,244.32
2011-Q2,Colorado,CO,non-metro,all-transactions,192.43,
2011-Q2,Connecticut,CT,traditional,all-transactions,388.8,
2011-Q2,Connecticut,CT,traditional,expanded-data,157.79,155.67
2011-Q2,Connecticut,CT,traditional,purchase-only,165.64,162.84
2011-Q2,Connecticut,CT,non-metro,all-transactions,175.8,
2011-Q2,Delaware,DE,traditional,all-transactions,406.0,
2011-Q2,Delaware,DE,traditional,expanded-data,166.55,163.95
2011-Q2,Delaware,DE,traditional,purchase-only,173.18,172.61
2011-Q2,District of Columbia,DC,traditional,all-transactions,567.51,
2011-Q2,District of Columbia,DC,traditional,expanded-data,257.24,252.87
2011-Q2,District of Columbia,DC,traditional,purchase-only,325.8,322.59
2011-Q2,Florida,FL,traditional,all-transactions,267.44,
2011-Q2,Florida,FL,traditional,expanded-data,166.94,165.62
2011-Q2,Florida,FL,traditional,purchase-only,166.42,165.49
2011-Q2,Florida,FL,non-metro,all-transactions,205.23,
2011-Q2,Georgia,GA,traditional,all-transactions,257.43,
2011-Q2,Georgia,GA,traditional,expanded-data,136.51,135.08
2011-Q2,Georgia,GA,traditional,purchase-only,147.73,145.88
2011-Q2,Georgia,GA,non-metro,all-transactions,163.94,
2011-Q2,Hawaii,HI,traditional,all-transactions,440.84,
2011-Q2,Hawaii,HI,traditional,expanded-data,272.27,270.8
2011-Q2,Hawaii,HI,traditional,purchase-only,169.08,169.12
2011-Q2,Hawaii,HI,non-metro,all-transactions,157.6,
2011-Q2,Idaho,ID,traditional,all-transactions,272.83,
2011-Q2,Idaho,ID,traditional,expanded-data,174.51,171.77
2011-Q2,Idaho,ID,traditional,purchase-only,179.73,176.93
2011-Q2,Idaho,ID,non-metro,all-transactions,163.63,
2011-Q2,Illinois,IL,traditional,all-transactions,297.24,
2011-Q2,Illinois,IL,traditional,expanded-data,148.1,147.04
2011-Q2,Illinois,IL,traditional,purchase-only,165.75,163.4
2011-Q2,Illinois,IL,non-metro,all-transactions,151.77,
2011-Q2,Indiana,IN,traditional,all-transactions,238.1,
2011-Q2,Indiana,IN,traditional,expanded-data,134.86,133.32
2011-Q2,Indiana,IN,traditional,purchase-only,156.15,154.03
2011-Q2,Indiana,IN,non-metro,all-transactions,154.79,
2011-Q2,Iowa,IA,traditional,all-transactions,245.45,
2011-Q2,Iowa,IA,traditional,expanded-data,192.7,191.95
2011-Q2,Iowa,IA,traditional,purchase-only,192.19,190.04
2011-Q2,Iowa,IA,non-metro,all-transactions,173.05,
2011-Q2,Kansas,KS,traditional,all-transactions,228.19,
2011-Q2,Kansas,KS,traditional,expanded-data,196.15,193.79
2011-Q2,Kansas,KS,traditional,purchase-only,185.68,183.89
2011-Q2,Kansas,KS,non-metro,all-transactions,166.38,
2011-Q2,Kentucky,KY,traditional,all-transactions,278.32,
2011-Q2,Kentucky,KY,traditional,expanded-data,172.56,170.85
2011-Q2,Kentucky,KY,traditional,purchase-only,181.9,180.78
2011-Q2,Kentucky,KY,non-metro,all-transactions,165.25,
2011-Q2,Louisiana,LA,traditional,all-transactions,237.76,
2011-Q2,Louisiana,LA,traditional,expanded-data,204.51,203.71
2011-Q2,Louisiana,LA,traditional,purchase-only,224.66,222.32
2011-Q2,Louisiana,LA,non-metro,all-transactions,185.74,
2011-Q2,Maine,ME,traditional,all-transactions,436.31,
2011-Q2,Maine,ME,traditional,expanded-data,184.0,183.08
2011-Q2,Maine,ME,traditional,purchase-only,193.74,195.16
2011-Q2,Maine,ME,non-metro,all-transactions,180.18,
2011-Q2,Maryland,MD,traditional,all-transactions,400.89,
2011-Q2,Maryland,MD,traditional,expanded-data,170.65,168.56
2011-Q2,Maryland,MD,traditional,purchase-only,200.12,195.97
2011-Q2,Maryland,MD,non-metro,all-transactions,199.77,
2011-Q2,Massachusetts,MA,traditional,all-transactions,595.59,
2011-Q2,Massachusetts,MA,traditional,expanded-data,206.3,204.08
2011-Q2,Massachusetts,MA,traditional,purchase-only,209.16,206.62
2011-Q2,Massachusetts,MA,non-metro,all-transactions,235.84,
2011-Q2,Michigan,MI,traditional,all-transactions,225.27,
2011-Q2,Michigan,MI,traditional,expanded-data,107.04,106.13
2011-Q2,Michigan,MI,traditional,purchase-only,138.52,136.47
2011-Q2,Michigan,MI,non-metro,all-transactions,151.1,
2011-Q2,Minnesota,MN,traditional,all-transactions,290.51,
2011-Q2,Minnesota,MN,traditional,expanded-data,191.88,190.15
2011-Q2,Minnesota,MN,traditional,purchase-only,194.52,191.99
2011-Q2,Minnesota,MN,non-metro,all-transactions,183.99,
2011-Q2,Mississippi,MS,traditional,all-transactions,237.27,
2011-Q2,Mississippi,MS,traditional,expanded-data,161.73,161.59
2011-Q2,Mississippi,MS,traditional,purchase-only,174.23,173.13
2011-Q2,Mississippi,MS,non-metro,all-transactions,168.12,
2011-Q2,Missouri,MO,traditional,all-transactions,264.86,
2011-Q2,Missouri,MO,traditional,expanded-data,151.34,148.8
2011-Q2,Missouri,MO,traditional,purchase-only,174.69,172.12
2011-Q2,Missouri,MO,non-metro,all-transactions,162.99,
2011-Q2,Montana,MT,traditional,all-transactions,326.48,
2011-Q2,Montana,MT,traditional,expanded-data,289.66,287.69
2011-Q2,Montana,MT,traditional,purchase-only,283.17,281.13
2011-Q2,Montana,MT,non-metro,all-transactions,196.67,
2011-Q2,Nebraska,NE,traditional,all-transactions,246.67,
2011-Q2,Nebraska,NE,traditional,expanded-data,188.31,188.33
2011-Q2,Nebraska,NE,traditional,purchase-only,189.31,186.84
2011-Q2,Nebraska,NE,non-metro,all-transactions,163.02,
2011-Q2,Nevada,NV,traditional,all-transactions,188.95,
2011-Q2,Nevada,NV,traditional,expanded-data,121.84,121.38
2011-Q2,Nevada,NV,traditional,purchase-only,116.12,114.95
2011-Q2,Nevada,NV,non-metro,all-transactions,138.31,
2011-Q2,New Hampshire,NH,traditional,all-transactions,374.22,
2011-Q2,New Hampshire,NH,traditional,expanded-data,180.47,178.97
2011-Q2,New Hampshire,NH,traditional,purchase-only,187.72,186.5
2011-Q2,New Hampshire,NH,non-metro,all-transactions,200.88,
2011-Q2,New Jersey,NJ,traditional,all-transactions,462.75,
2011-Q2,New Jersey,NJ,traditional,expanded-data,180.5,179.53
2011-Q2,New Jersey,NJ,traditional,purchase-only,203.65,203.11
2011-Q2,New Mexico,NM,traditional,all-transactions,284.83,
2011-Q2,New Mexico,NM,traditional,expanded-data,193.72,192.48
2011-Q2,New Mexico,NM,traditional,purchase-only,202.07,200.87
2011-Q2,New Mexico,NM,non-metro,all-transactions,183.72,
2011-Q2,New York,NY,traditional,all-transactions,558.22,
2011-Q2,New York,NY,traditional,expanded-data,191.53,189.96
2011-Q2,New York,NY,traditional,purchase-only,197.54,196.15
2011-Q2,New York,NY,non-metro,all-transactions,171.13,
2011-Q2,North Carolina,NC,traditional,all-transactions,299.79,
2011-Q2,North Carolina,NC,traditional,expanded-data,174.98,173.04
2011-Q2,North Carolina,NC,traditional,purchase-only,174.07,171.72
2011-Q2,North Carolina,NC,non-metro,all-transactions,174.77,
2011-Q2,North Dakota,ND,traditional,all-transactions,263.01,
2011-Q2,North Dakota,ND,traditional,expanded-data,239.21,235.59
2011-Q2,North Dakota,ND,traditional,purchase-only,225.47,223.91
2011-Q2,North Dakota,ND,non-metro,all-transactions,204.66,
2011-Q2,Ohio,OH,traditional,all-transactions,232.89,
2011-Q2,Ohio,OH,traditional,expanded-data,129.71,127.1
2011-Q2,Ohio,OH,traditional,purchase-only,147.42,144.74
2011-Q2,Ohio,OH,non-metro,all-transactions,148.21,
2011-Q2,Oklahoma,OK,traditional,all-transactions,200.23,
2011-Q2,Oklahoma,OK,traditional,expanded-data,193.97,191.9
2011-Q2,Oklahoma,OK,traditional,purchase-only,191.95,188.47
2011-Q2,Oklahoma,OK,non-metro,all-transactions,172.1,
2011-Q2,Oregon,OR,traditional,all-transactions,342.05,
2011-Q2,Oregon,OR,traditional,expanded-data,253.48,252.42
2011-Q2,Oregon,OR,traditional,purchase-only,241.19,238.81
2011-Q2,Oregon,OR,non-metro,all-transactions,180.62,
2011-Q2,Pennsylvania,PA,traditional,all-transactions,365.97,
2011-Q2,Pennsylvania,PA,traditional,expanded-data,172.74,171.12
2011-Q2,Pennsylvania,PA,traditional,purchase-only,182.71,180.19
2011-Q2,Pennsylvania,PA,non-metro,all-transactions,177.19,
2011-Q2,Rhode Island,RI,traditional,all-transactions,444.71,
2011-Q2,Rhode Island,RI,traditional,expanded-data,157.77,156.41
2011-Q2,Rhode Island,RI,traditional,purchase-only,174.65,173.59
2011-Q2,South Carolina,SC,traditional,all-transactions,300.82,
2011-Q2,South Carolina,SC,traditional,expanded-data,178.68,177.62
2011-Q2,South Carolina,SC,traditional,purchase-only,169.94,168.6
2011-Q2,South Carolina,SC,non-metro,all-transactions,169.03,
2011-Q2,South Dakota,SD,traditional,all-transactions,286.8,
2011-Q2,South Dakota,SD,traditional,expanded-data,234.68,235.13
2011-Q2,South Dakota,SD,traditional,purchase-only,217.58,216.49
2011-Q2,South Dakota,SD,non-metro,all-transactions,186.86,
2011-Q2,Tennessee,TN,traditional,all-transactions,275.39,
2011-Q2,Tennessee,TN,traditional,expanded-data,167.0,168.27
2011-Q2,Tennessee,TN,traditional,purchase-only,177.92,175.51
2011-Q2,Tennessee,TN,non-metro,all-transactions,163.38,
2011-Q2,Texas,TX,traditional,all-transactions,218.03,
2011-Q2,Texas,TX,traditional,expanded-data,181.68,180.29
2011-Q2,Texas,TX,traditional,purchase-only,186.43,183.63
2011-Q2,Texas,TX,non-metro,all-transactions,184.48,
2011-Q2,Utah,UT,traditional,all-transactions,299.09,
2011-Q2,Utah,UT,traditional,expanded-data,239.53,236.72
2011-Q2,Utah,UT,traditional,purchase-only,237.22,234.32
2011-Q2,Utah,UT,non-metro,all-transactions,172.76,
2011-Q2,Vermont,VT,traditional,all-transactions,433.5,
2011-Q2,Vermont,VT,traditional,expanded-data,181.84,181.27
2011-Q2,Vermont,VT,traditional,purchase-only,198.56,198.99
2011-Q2,Vermont,VT,non-metro,all-transactions,195.7,
2011-Q2,Virginia,VA,traditional,all-transactions,387.4,
2011-Q2,Virginia,VA,traditional,expanded-data,190.36,189.1
2011-Q2,Virginia,VA,traditional,purchase-only,203.92,200.23
2011-Q2,Virginia,VA,non-metro,all-transactions,178.49,
2011-Q2,Washington,WA,traditional,all-transactions,383.36,
2011-Q2,Washington,WA,traditional,expanded-data,222.25,219.92
2011-Q2,Washington,WA,traditional,purchase-only,208.58,205.58
2011-Q2,Washington,WA,non-metro,all-transactions,170.93,
2011-Q2,West Virginia,WV,traditional,all-transactions,200.41,
2011-Q2,West Virginia,WV,traditional,expanded-data,218.94,214.68
2011-Q2,West Virginia,WV,traditional,purchase-only,178.91,178.58
